Url,DomainNameLength,UrlEntropy,PercentageNumericChars,DotCount,TokenCount,SubdomainCount,HasHyphenInDomain,NumberOfDigits,TldPopularity,TldLength,HyphenRatio,VeryShortTokenCount,AverageTokenLength,HasBrandPrefix,DigitToLengthRatio,ConsonantClusterScore,IsAllSubdomain,IsRandomString,RepeatedCharScore,VowelConsonantRatio,UnigramRarity,LevenshteinToBrands,BigramEnglishScore,CharacterTransitionScore,RepeatedNGramScore,ClassLabel
froment.foodpages.ca,20,3.6841838,0,2,3,1,0,0,1,2,0,1,6,0,0,0,1,0,0,0.2857143,0,0.5,0.16666667,0,0,1
traillink.com,13,3.3927474,0,1,2,0,0,0,1,3,0,0,6,0,0,0,0,0,0.5,0.33333334,0,0.3,0.125,0,0,1
url.d9soft.com,14,3.5216408,0.071428575,2,3,1,0,1,1,3,0,0,4,0,0.071428575,0,1,0,0,0.33333334,0,0,0,0,0,0
aina-trading.kz,15,3.3232315,0,1,3,0,1,0,0,2,0.06666667,1,4.3333335,0,0,0,0,0,0,0.45454547,0,0.3,0.27272728,0,0,0
duttyartz.com,13,3.3346791,0,1,2,0,0,0,1,3,0,0,6,0,0,0.25,0,0,0.5,0.33333334,0,0.39999998,0,0,0,1
especiali4.sslblindado.com,26,3.6902604,0.03846154,2,3,1,0,1,1,3,0,0,8,0,0.03846154,0.375,1,0,0,0.5555556,0,0.3,0.11111111,0,0,0
google.com.uy,13,3.0269868,0,2,3,1,0,0,0,2,0,1,3.6666667,0,0,0,1,0,0.5,0.5,0,0.9,0,0,0,1
thebeginning.blackeyedpeas.com,30,3.9614065,0,2,3,1,0,0,1,3,0,0,9.333333,0,0,0,1,0,0.5,0.33333334,0,0.100000024,0.45454547,0,0,1
odolcmeobfdoceoc.ga ,20,3.3037016,0,1,2,0,0,0,0,3,0,0,9.5,0,0,0.33333334,0,0,0,0.4375,0,0,0,0,0,0
sitenhazir.com,14,3.6644979,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0,0,0,0,0.4,0,0.3,0.33333334,0,0,0
ano-zira.com,12,3.251629,0,1,3,0,1,0,1,3,0.083333336,0,3.3333333,0,0,0,0,0,0,0.5714286,0,0.39999998,0.14285715,0,0,0
aciamdp.com.ar,14,3.0391488,0,2,3,1,0,0,0,2,0,1,4,0,0,0.25,1,0,0,0.42857143,0,0.5,0,0,0,0
thetechjournal.com,18,3.6143694,0,1,2,0,0,0,1,3,0,0,8.5,0,0,0.16666667,0,0,0,0.35714287,0,0,0.23076923,0,0,1
christ4you.info,15,3.640224,0.06666667,1,2,0,0,1,0,4,0,0,7,0,0.06666667,0.2,0,0,0,0.44444445,0,0.19999999,0.22222222,0,0,0
jj.aresgame.info,16,3.5,0,2,3,1,0,0,0,4,0,1,4.6666665,0,0,0,1,0,0.5,0,0,0,0,0,0,0
axisbank.co.in,14,3.2359264,0,2,3,1,0,0,1,2,0,2,4,0,0,0,1,0,0,0.375,0,0.39999998,0.2857143,0,0,1
ximbra97.getforge.io,20,3.7219281,0.1,2,3,1,0,2,0,2,0,1,6,0,0.1,0.16666667,1,0,0,0.33333334,0,0.39999998,0,0,0,0
canajun.com,11,2.9139771,0,1,2,0,0,0,1,3,0,0,5,0,0,0,0,0,0,0.42857143,0,0.4,0.16666667,0,0,1
nur.kz,6,2.5849626,0,1,2,0,0,0,0,2,0,1,2.5,0,0,0,0,0,0,0.33333334,0,0,0,0,0,1
laecbhmypcvmgmhdu.ru,20,3.7841837,0,1,2,0,0,0,1,2,0,1,9.5,0,0,1,0,0,0,0.23529412,0,0,0,0,0,0
foxrio2.com,11,3.0271692,0.09090909,1,2,0,0,1,1,3,0,0,5,0,0.09090909,0,0,0,0,0.5,0,0.39999998,0,0,0,1
insurancecarsalvage.com,23,3.6211755,0,1,2,0,0,0,1,3,0,0,11,0,0,0,0,0,0,0.42105263,0,0,0.11111111,0,0,0
montreswissna.com,17,3.4548223,0,1,2,0,0,0,1,3,0,0,8,0,0,0.4,0,0,0.5,0.30769232,0,0.100000024,0.33333334,0,0,0
silobreaker.com,15,3.5068908,0,1,2,0,0,0,1,3,0,0,7,0,0,0,0,0,0,0.45454547,0,0.100000024,0.2,0,0,1
dailingfordollars.com,21,3.5585186,0,1,2,0,0,0,1,3,0,0,10,0,0,0.14285715,0,0,0.5,0.3529412,0,0,0.1875,0,0,1
hirexpress.in,13,3.085055,0,1,2,0,0,0,1,2,0,1,6,0,0,0.25,0,0,0.5,0.3,0,0.7,0.44444445,0,0,0
umterps.com,11,3.2776134,0,1,2,0,0,0,1,3,0,0,5,0,0,0.33333334,0,0,0,0.2857143,0,0.39999998,0.16666667,0,0,1
harlosion.ru,12,3.251629,0,1,2,0,0,0,1,2,0,1,5.5,0,0,0,0,0,0,0.44444445,0,0.39999998,0.25,0,0,0
chronicle.pitt.edu,18,3.6143694,0,2,3,1,0,0,0,3,0,0,5.3333335,0,0,0.16666667,1,0,0,0.33333334,0,0.39999998,0.125,0,0,1
tube8vidsrau.dnset.com,22,3.9139771,0.045454547,2,3,1,0,1,1,3,0,0,6.6666665,0,0.045454547,0.2857143,1,0,0,0.45454547,0,0,0,0,0,0
censusfinder.com,16,3.5,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0,0,0,0,0.33333334,0,0.100000024,0.36363637,0,0,1
openhouses.com,14,3.182006,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0,0,0,0,0.5,0,0.19999999,0.33333334,0,0,1
arqali.blogspot.com,19,3.6818807,0,2,3,1,0,0,1,3,0,0,5.6666665,0,0,0.16666667,1,0,0,0.5,0,0.4,0,0,0,1
vromansbookstore.com,20,3.441446,0,1,2,0,0,0,1,3,0,0,9.5,0,0,0.33333334,0,0,0.5,0.375,0,0,0.26666668,0,0,1
dukse.ml,8,3,0,1,2,0,0,0,0,2,0,1,3.5,0,0,0,0,0,0,0.4,0,0.4,0,0,0,0
talys.com,9,3.169925,0,1,2,0,0,0,1,3,0,0,4,0,0,0,0,0,0,0.4,0,0.4,0,0,0,1
jplafortune.com,15,3.7735574,0,1,2,0,0,0,1,3,0,0,7,0,0,0.2,0,0,0,0.36363637,0,0.3,0.1,0,0,1
cfcontable.com,14,3.324863,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0.25,0,0,0,0.3,0,0.39999998,0.11111111,0,0,0
montgomerytwp.org,17,3.3371754,0,1,2,0,0,0,1,3,0,0,8,0,0,0.4,0,0,0,0.30769232,0.2,0,0.16666667,0.33333334,0,1
mcfaocbaooeflbee.ga ,20,3.308695,0,1,2,0,0,0,0,3,0,0,9.5,0,0,0.33333334,0,0,0.5,0.5,0,0,0,0,0,0
cannonfilms.com,15,3.1898983,0,1,2,0,0,0,1,3,0,0,7,0,0,0.2,0,0,0.5,0.27272728,0,0.19999999,0.2,0,0,1
actl.com,8,2.75,0,1,2,0,0,0,1,3,0,0,3.5,0,0,0.5,0,0,0,0.25,0,0.7,0,0,0,1
monctonautoinsurance.com,24,3.3868423,0,1,2,0,0,0,1,3,0,0,11.5,0,0,0.125,0,0,0,0.45,0,0,0.31578946,0,0,0
footballgroundz.co.uk,21,3.7256508,0,2,3,1,0,0,1,2,0,2,6.3333335,0,0,0.42857143,1,0,0.5,0.33333334,0,0,0.14285715,0,0,1
biography.yourdictionary.com,28,3.7979028,0,2,3,1,0,0,1,3,0,0,8.666667,0,0,0,1,0,0,0.44444445,0,0.3,0,0,0,1
griffithbaptistchurch.com,25,3.7230742,0,1,2,0,0,0,1,3,0,0,12,0,0,0.5,0,0,0.5,0.23809524,0,0,0.15,0,0,1
florislondon.com,16,3.25,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0,0,0,0,0.33333334,0,0.19999999,0.45454547,0,0,1
provisions.co.nf,16,3.2028196,0,2,3,1,0,0,0,2,0,2,4.6666665,0,0,0,1,0,0,0.4,0,0.19999999,0.22222222,0,0,0
forum.lostpedia.com,19,3.787144,0,2,3,1,0,0,1,3,0,0,5.6666665,0,0,0.16666667,1,0,0,0.4,0,0.5,0.25,0,0,1
sportscardforum.com,19,3.4316235,0,1,2,0,0,0,1,3,0,0,9,0,0,0.5,0,0,0,0.26666668,0,0,0.14285715,0,0,1
halabi-stores.com,17,3.7345216,0,1,3,0,1,0,1,3,0.05882353,0,5,0,0,0,0,0,0,0.41666666,0,0.19999999,0.41666666,0,0,0
financeng.net,13,2.931209,0,1,2,0,0,0,1,3,0,0,6,0,0,0,0,0,0,0.33333334,0,0.39999998,0.5,0,0,0
shopaneer.ca,12,3.251629,0,1,2,0,0,0,1,2,0,1,5.5,0,0,0,0,0,0.5,0.44444445,0,0.3,0.25,0,0,1
munimejia.gob.pe,16,3.5,0,2,3,1,0,0,0,2,0,1,4.6666665,0,0,0,1,0,0,0.5555556,0,0.39999998,0,0,0,0
pozhbez01.ru,12,3.4182959,0.16666667,1,2,0,0,2,1,2,0,1,5.5,0,0.16666667,0.25,0,0,0,0.2857143,0,0.3,0,0,0,0
creagrus.home.montereybay.com,29,3.7193758,0,3,4,2,0,0,1,3,0,0,6.5,0,0,0,1,0,0,0.375,0,0.39999998,0.14285715,0,0,1
roadracingworld.com,19,3.4316235,0,1,2,0,0,0,1,3,0,0,9,0,0,0.33333334,0,0,0,0.33333334,0,0,0.21428572,0,0,1
studio28music.com,17,3.3815806,0.11764706,1,2,0,0,2,1,3,0,0,8,0,0.11764706,0,0,0,0,0.45454547,0,0,0,0,0,0
montygar.com,12,3.251629,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0,0.375,0,0.39999998,0.14285715,0,0,0
labs.fhcrc.org,14,3.3787835,0,2,3,1,0,0,1,3,0,0,4,0,0,0.75,1,0,0,0.25,0,0.4,0,0,0,1
pittsburgh.maplist.org,22,3.697846,0,2,3,1,0,0,1,3,0,0,6.6666665,0,0,0.42857143,1,0,0.5,0.2,0,0.3,0.11111111,0,0,1
stardeltaes.com,15,3.3735573,0,1,2,0,0,0,1,3,0,0,7,0,0,0,0,0,0,0.36363637,0,0.19999999,0.1,0,0,0
a2zyp.com,9,3.169925,0.11111111,1,2,0,0,1,1,3,0,0,4,0,0.11111111,0,0,0,0,0.5,0,0.4,0,0,0,1
armeniapedia.org,16,3.3278196,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0,0,0,0,0.5833333,0,0.19999999,0.18181819,0,0,1
fyyeqradkds.work,16,3.5,0,1,2,0,0,0,0,4,0,0,7.5,0,0,0.4,0,0,0.5,0.36363637,0,0.19999999,0,0,0,0
summitpost.org,14,3.2359264,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0,0,0,0.5,0.3,0,0.3,0.11111111,0,0,1
vk3291.byethost24.com,21,4.011365,0.2857143,2,3,1,0,6,1,3,0,0,6.3333335,0,0.2857143,0,1,0,0,0,0,0.39999998,0,0,0,0
cityofpuyallup.org,18,3.6143694,0,1,2,0,0,0,1,3,0,0,8.5,0,0,0,0,0,0.5,0.5,0,0,0.07692308,0,0,1
ussalabama.com,14,2.9502122,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0,0,0,0.5,0.5,0,0.3,0,0,0,1
sexytera.com,12,3.4182959,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0,0.5,0,0.5,0.14285715,0,0,1
americanmartialarts.com,23,3.344457,0,1,2,0,0,0,1,3,0,0,11,0,0,0.14285715,0,0,0,0.42105263,0,0,0.11111111,0,0.2,1
mello-drama-reborn.deviantart.com,33,3.7636468,0,2,5,1,1,0,1,3,0.060606062,0,5.8,0,0,0,1,0,0.5,0.375,0,0,0.11764706,0,0,1
exangroup.com,13,3.5465937,0,1,2,0,0,0,1,3,0,0,6,0,0,0.25,0,0,0,0.44444445,0,0.3,0.375,0,0,1
troy-m38a1.blogspot.com,23,3.9148664,0.13043478,2,4,1,1,3,1,3,0.04347826,0,5,0,0.13043478,0.14285715,1,0,0,0.5,0,0.19999999,0,0,0,1
fatt8.hikonebebppw.net,22,3.6635327,0.045454547,2,3,1,0,1,1,3,0,0,6.6666665,0,0.045454547,0.2857143,1,0,0.5,0.25,0,0.4,0.25,0,0,0
peringatan2451.wixsite.com,26,4.132944,0.15384616,2,3,1,0,4,1,3,0,0,8,0,0.15384616,0,1,0,0,0.4,0,0,0.3846154,0,0,0
rcsec.org,9,2.7254806,0,1,2,0,0,0,1,3,0,0,4,0,0,0.33333334,0,0,0,0.2,0,0.5,0,0,0,1
wiziwork.com,12,3.0849626,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0,0.375,0,0.39999998,0.14285715,0,0,0
proputters.com,14,3.2359264,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0,0,0,0.5,0.3,0,0.39999998,0.11111111,0,0,1
lakevermilion.com,17,3.4992275,0,1,2,0,0,0,1,3,0,0,8,0,0,0,0,0,0,0.46153846,0,0.100000024,0.16666667,0,0,1
red.kamyuenenterprise.hk,24,3.6531072,0,2,3,1,0,0,0,2,0,1,7.3333335,0,0,0.125,1,0,0,0.33333334,0,0,1,0,0,0
scholarships4students.com,25,3.8594706,0.04,1,2,0,0,1,1,3,0,0,12,0,0.04,0.375,0,0,0,0.25,0,0,0.1,0,0,1
butitistrun.blogdns.com,23,3.708132,0,2,3,1,0,0,1,3,0,0,7,0,0,0.42857143,1,0,0,0.36363637,0,0.19999999,0.2,0,0,0
2sipp5liut.ru,13,3.2389014,0.15384616,1,2,0,0,2,1,2,0,1,6,0,0.15384616,0,0,0,0.5,0.375,0,0.3,0,0,0,0
rcheli.fh.net.nz,16,3.3278196,0,3,4,2,0,0,0,2,0,2,3.25,0,0,0.2,1,0,0,0.33333334,0,0.5,0.2,0,0,0
tim-azienda.tk,14,3.3787835,0,1,3,0,1,0,0,2,0.071428575,1,4,0,0,0,0,0,0,0.5,0,0.3,0.2,0,0,0
sambalexpress.co.uk,19,3.6818807,0,2,3,1,0,0,1,2,0,2,5.6666665,0,0,0.16666667,1,0,0.5,0.30769232,0,0.5,0.16666667,0,0,0
vurbmoto.com,12,3.0220551,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0.25,0,0,0,0.375,0,0.39999998,0.14285715,0,0,1
yellowpages.crescent-news.com,29,3.7848978,0,2,4,1,1,0,1,3,0.03448276,0,6.5,0,0,0,1,0,0.5,0.45454547,0.2,0.19999999,0.1,0.33333334,0,1
url.snd37.ch,12,3.4182959,0.16666667,2,3,1,0,2,1,2,0,1,3.3333333,0,0.16666667,0.25,1,0,0,0.33333334,0,0,0,0,0,0
sportstours.com,15,3.006239,0,1,2,0,0,0,1,3,0,0,7,0,0,0.4,0,0,0,0.27272728,0,0.19999999,0.3,0,0,1
fashionkumbh.com,16,3.625,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.2,0,0,0,0.33333334,0,0.19999999,0.18181819,0,0,0
agrolusaslz.com,15,3.3735573,0,1,2,0,0,0,1,3,0,0,7,0,0,0.2,0,0,0,0.36363637,0,0.19999999,0,0,0,0
montrealwedding.com,19,3.7216117,0,1,2,0,0,0,1,3,0,0,9,0,0,0.16666667,0,0,0.5,0.33333334,0,0,0.35714287,0,0,1
tenutasanmauro.com,18,3.350209,0,1,2,0,0,0,1,3,0,0,8.5,0,0,0,0,0,0,0.5,0,0,0.15384616,0,0,0
spradlenpromotions.homestead.com,32,3.753928,0,2,3,1,0,0,1,3,0,0,10,0,0,0.2,1,0,0,0.33333334,0,0,0.11764706,0,0,1
santapatagonia.com,18,3.1916118,0,1,2,0,0,0,1,3,0,0,8.5,0,0,0,0,0,0,0.5,0,0.100000024,0.23076923,0,0,0
pardeecommons.com,17,3.2927701,0,1,2,0,0,0,1,3,0,0,8,0,0,0,0,0,0.5,0.3846154,0,0.100000024,0.083333336,0,0,1
rooftoprecords.com.au,21,3.422578,0,2,3,1,0,0,1,2,0,1,6.3333335,0,0,0.14285715,1,0,0.5,0.35714287,0,0,0.23076923,0,0,0
bayareaflyinglessons.com,24,3.7720551,0,1,2,0,0,0,1,3,0,0,11.5,0,0,0.125,0,0,0.5,0.45,0,0,0.2631579,0,0,1
edamesandbrothers.com,21,3.5944657,0,1,2,0,0,0,1,3,0,0,10,0,0,0.2857143,0,0,0,0.3529412,0,0,0.4375,0,0,1
securityalerts.stinge.com,25,3.7532697,0,2,3,1,0,0,1,3,0,0,7.6666665,0,0,0.125,1,0,0,0.42857143,0,0,0.15384616,0,0,0
2719hyperion.com,16,3.875,0.25,1,2,0,0,4,1,3,0,0,7.5,0,0.25,0,0,0,0,0.5,0,0.100000024,0.18181819,0,0,1
woserinde.ru,12,3.251629,0,1,2,0,0,0,1,2,0,1,5.5,0,0,0,0,0,0,0.44444445,0,0.3,0.375,0,0,0
keithkrebsarchitect.com,23,3.5555332,0,1,2,0,0,0,1,3,0,0,11,0,0,0.42857143,0,0,0,0.31578946,0,0,0.2777778,0,0,1
mybagstyle.com.tw,17,3.6168747,0,2,3,1,0,0,0,2,0,1,5,0,0,0.2,1,0,0,0.4,0,0.3,0,0,0,0
kaedan.com,10,3.1219282,0,1,2,0,0,0,1,3,0,0,4.5,0,0,0,0,0,0,0.5,0,0.4,0.4,0,0,0
boards.ign.com,14,3.5216408,0,2,3,1,0,0,1,3,0,0,4,0,0,0.25,1,0,0,0.33333334,0,0.5,0,0,0,1
banlancechecking.com,20,3.4841838,0,1,2,0,0,0,1,3,0,0,9.5,0,0,0,0,0,0,0.3125,0,0,0.33333334,0,0,0
wdfyfe.wordpress.com,20,3.521928,0,2,3,1,0,0,1,3,0,0,6,0,0,0.5,1,0,0,0.33333334,0,0.5,0,0,0,1
andretmbjj.com,14,3.5216408,0,1,2,0,0,0,1,3,0,0,6.5,0,0,1,0,0,0.5,0.2,0,0.3,0.33333334,0,0,1
info-spb.com,12,3.4182959,0,1,3,0,1,0,1,3,0.083333336,0,3.3333333,0,0,0.25,0,0,0,0.2857143,0,0.3,0.14285715,0,0,0
potatorepublic.com.tr,21,3.5585186,0,2,3,1,0,0,0,2,0,1,6.3333335,0,0,0,1,0,0,0.42857143,0,0,0.30769232,0,0,0
tatsumiwrecker.web.fc2.com,26,3.8441067,0.03846154,3,4,2,0,1,1,3,0,0,5.75,0,0.03846154,0,1,0,0,0.35714287,0,0,0.23076923,0,0,0
krtygear.com,12,3.4182959,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0.25,0,0,0,0.375,0,0.39999998,0,0,0,1
torontomapleleafs4.ebloggy.com,30,3.869577,0.033333335,2,3,1,0,1,1,3,0,0,9.333333,0,0.033333335,0,1,0,0,0.4117647,0,0,0.23529412,0,0,1
dsc.discovery.com,17,3.3371754,0,2,3,1,0,0,1,3,0,0,5,0,0,0.2,1,0,0,0,0,0,0,0,0,1
3dmgame.com,11,3.0271692,0.09090909,1,2,0,0,1,1,3,0,0,5,0,0.09090909,0.33333334,0,0,0,0.33333334,0,0.5,0,0,0,1
blunt2shred.com,15,3.9068906,0.06666667,1,2,0,0,1,1,3,0,0,7,0,0.06666667,0.2,0,0,0,0.2,0,0.19999999,0.2,0,0,1
downloads.tweakbit.com,22,3.788755,0,2,3,1,0,0,1,3,0,0,6.6666665,0,0,0.14285715,1,0,0,0.33333334,0,0.39999998,0,0,0,0
s4i.pl,6,2.5849626,0.16666667,1,2,0,0,1,1,2,0,1,2.5,0,0.16666667,0,0,0,0,0.5,0,0,0,0,0,0
williamoverby.com,17,3.6168747,0,1,2,0,0,0,1,3,0,0,8,0,0,0,0,0,0.5,0.46153846,0,0.100000024,0.083333336,0,0,0
d0ntw0rry.com,13,3.3927474,0.15384616,1,2,0,0,2,1,3,0,0,6,0,0.15384616,0.25,0,0,0.5,0.14285715,0,0.3,0,0,0,0
53gtwg5nyg.bartamoto.co.uk,26,3.8150725,0.115384616,3,4,2,0,3,1,2,0,2,5.75,0,0.115384616,0.25,1,0,0,0.14285715,0,0.19999999,0,0,0,0
huxley.net,10,3.1219282,0,1,2,0,0,0,1,3,0,0,4.5,0,0,0,0,0,0,0.5,0,0.4,0,0,0,1
elliottwave.net,15,3.1395724,0,1,2,0,0,0,1,3,0,0,7,0,0,0.2,0,0,0.5,0.45454547,0,0.19999999,0,0,0,1
bfsa.gov.bd,11,3.0957954,0,2,3,1,0,0,0,2,0,1,3,0,0,0.33333334,1,0,0,0.25,0,0.4,0,0,0,0
fhchs.edu,9,2.947703,0,1,2,0,0,0,0,3,0,0,4,0,0,1,0,0,0,0,0,0.5,0,0,0,1
thetravelerz.com,16,3.4528196,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0,0,0,0,0.33333334,0,0.19999999,0.27272728,0,0,0
fdldadakknbfaacf.org ,21,3.4632807,0,1,2,0,0,0,0,4,0,0,10,0,0,0.71428573,0,0,0.5,0.25,0,0,0,0,0,0
oderhenne.de,12,2.5849626,0,1,2,0,0,0,1,2,0,1,5.5,0,0,0,0,0,0.5,0.44444445,0,0.19999999,0.375,0,0,0
localmafic.com,14,2.8962915,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0,0,0,0,0.4,0,0.39999998,0,0,0,0
lib.tongjii.us,14,3.324863,0,2,3,1,0,0,0,2,0,1,4,0,0,0.25,1,0,0,0.33333334,0,0,0,0,0,0
thecenterofthemetal.blogspot.com,32,3.7118974,0,2,3,1,0,0,1,3,0,0,10,0,0,0.2,1,0,0,0.36842105,0,0,0.33333334,0,0.2,1
fbsecurity-privacy.esy.es,25,3.7532697,0,2,4,1,1,0,1,2,0.04,1,5.5,0,0,0.125,1,0,0,0.4117647,0,0,0.05882353,0,0,0
ds38dks.net,11,3.0957954,0.18181819,1,2,0,0,2,1,3,0,0,5,0,0.18181819,0.33333334,0,0,0,0,0,0.39999998,0,0,0,0
wizards.american-soccer-news.com,32,3.7181392,0,2,5,1,1,0,1,3,0.0625,0,5.6,0,0,0.1,1,0,0,0.2857143,0,0.5,0,0,0,1
mammothsite.com,15,3.1068907,0,1,2,0,0,0,1,3,0,0,7,0,0,0.2,0,0,0.5,0.36363637,0,0.19999999,0.2,0,0,1
fbicdubai.com,13,3.2389014,0,1,2,0,0,0,1,3,0,0,6,0,0,0,0,0,0,0.44444445,0,0.3,0,0,0,0
sanjuantennisclub.com,21,3.6304128,0,1,2,0,0,0,1,3,0,0,10,0,0,0.14285715,0,0,0.5,0.3529412,0,0,0.25,0,0,0
gfhstncbxtjeyhvad.work,22,4.2776136,0,1,2,0,0,0,0,4,0,0,10.5,0,0,1,0,0,0,0.1764706,0,0,0,0,0,0
crmcolr.njyylbwsignz.cf,23,3.882045,0,2,3,1,0,0,0,2,0,1,7,0,0,0.71428573,1,0,0,0.14285715,0,0.39999998,0,0,0,0
floatingleavestea.com,21,3.6537569,0,1,2,0,0,0,1,3,0,0,10,0,0,0.14285715,0,0,0,0.47058824,0,0,0.25,0,0,1
easthigh.waterloo.k12.ia.us,27,3.8380399,0.074074075,4,5,3,0,2,0,2,0,2,4.6,0,0.074074075,0.11111111,1,0,0,0.375,0,0.39999998,0.2857143,0,0,1
justout.com,11,2.9139771,0,1,2,0,0,0,1,3,0,0,5,0,0,0,0,0,0,0.42857143,0,0.39999998,0.33333334,0,0,1
oregonstate.teamdynamix.com,27,3.7262046,0,2,3,1,0,0,1,3,0,0,8.333333,0,0,0.11111111,1,0,0,0.45454547,0,0.19999999,0.4,0,0,0
bchminorhockey.ca,17,3.5724695,0,1,2,0,0,0,1,2,0,1,8,0,0,0.4,0,0,0,0.35714287,0,0,0.15384616,0,0,1
sfreviews.net,13,3.180833,0,1,2,0,0,0,1,3,0,0,6,0,0,0.25,0,0,0,0.33333334,0,0.3,0.125,0,0,1
homefocus.com,13,3.0269868,0,1,2,0,0,0,1,3,0,0,6,0,0,0,0,0,0,0.44444445,0,0.3,0,0,0,1
web.mac.com,11,2.9139771,0,2,3,1,0,0,1,3,0,0,3,0,0,0,1,0,0,0.33333334,0,0,0,0,0,1
x-cornerz.com,13,3.2389014,0,1,3,0,1,0,1,3,0.07692308,1,3.6666667,0,0,0,0,0,0,0.25,0,0.3,0.25,0,0,1
webmail.mhcable.com,19,3.3660913,0,2,3,1,0,0,1,3,0,0,5.6666665,0,0,0.16666667,1,0,0,0.42857143,0,0.4,0,0,0,0
losangeles.jobing.com,21,3.5944657,0,2,3,1,0,0,1,3,0,0,6.3333335,0,0,0,1,0,0,0.4,0,0.39999998,0.33333334,0,0,1
events.charlotteobserver.com,28,3.5975585,0,2,3,1,0,0,1,3,0,0,8.666667,0,0,0.11111111,1,0,0,0.33333334,0,0.5,0.2,0,0,1
factor.ca,9,2.7254806,0,1,2,0,0,0,1,2,0,1,4,0,0,0,0,0,0,0.33333334,0,0.4,0.4,0,0,1
paypal.com.fr.com.cgi.bin.cmd.3ss.verification.process-security.mise-6-jours.protection.bcuzmommysaidso.com,107,4.201823,0.018691588,13,17,12,1,2,1,3,0.028037382,2,5.352941,0,0.018691588,0.028571429,1,0,0,0.5,0,0.9,0,0,0,0
dcuteamstore.com,16,3.375,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.2,0,0,0,0.41666666,0,0.100000024,0.27272728,0,0,1
ma-surgical.com,15,3.5068908,0,1,3,0,1,0,1,3,0.06666667,1,4.3333335,0,0,0,0,0,0,0.4,0,0.19999999,0,0,0,0
clairestorey.com,16,3.5,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0,0,0,0,0.5,0,0.19999999,0.45454547,0,0,1
colf.com.br,11,2.9139771,0,2,3,1,0,0,1,2,0,1,3,0,0,0,1,0,0,0.25,0,0.4,0,0,0,0
scotthepper.com,15,3.2402241,0,1,2,0,0,0,1,3,0,0,7,0,0,0.2,0,0,0.5,0.27272728,0,0.3,0.3,0,0,1
trrrr.mcdir.ru,14,2.5566568,0,2,3,1,0,0,1,2,0,1,4,0,0,1,1,0,1,0,0,0.5,0,0,0,0
dent-lux.com.pl,15,3.640224,0,2,4,1,1,0,1,2,0.06666667,1,3,0,0,0,1,0,0,0.2857143,0,0.4,0.14285715,0,0,0
geog.mcgill.ca,14,3.0391488,0,2,3,1,0,0,1,2,0,1,4,0,0,0.25,1,0,0,0.5,0,0.7,0,0,0,1
aisc.org,8,3,0,1,2,0,0,0,1,3,0,0,3.5,0,0,0,0,0,0,0.5,0,0.4,0.33333334,0,0,1
freenocostjobs.com,18,3.3921473,0,1,2,0,0,0,1,3,0,0,8.5,0,0,0.16666667,0,0,0.5,0.35714287,0,0,0.15384616,0,0,1
chooseit.rtimeid.top,20,3.408695,0,2,3,1,0,0,0,3,0,0,6,0,0,0,1,0,0.5,0.5,0,0.39999998,0.14285715,0,0,0
beatzindustry.com,17,3.9698157,0,1,2,0,0,0,1,3,0,0,8,0,0,0.2,0,0,0,0.3846154,0,0,0.25,0,0,0
marktwendell.com,16,3.625,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.4,0,0,0.5,0.25,0,0.100000024,0.18181819,0,0,1
zeecinema.com,13,3.0269868,0,1,2,0,0,0,1,3,0,0,6,0,0,0,0,0,0.5,0.5555556,0,0.3,0.125,0,0,1
lagndate.droppages.com,22,3.697846,0,2,3,1,0,0,1,3,0,0,6.6666665,0,0,0.14285715,1,0,0,0.375,0,0.39999998,0.2857143,0,0,0
hcfogxjusylnuaci.pl,19,3.932138,0,1,2,0,0,0,1,2,0,1,9,0,0,0.33333334,0,0,0,0.375,0,0,0,0,0,0
recommendedcompany.com,22,3.2655833,0,1,2,0,0,0,1,3,0,0,10.5,0,0,0,0,0,0.5,0.3888889,0,0,0.29411766,0,0.2,1
hqprocess.com,13,3.2389014,0,1,2,0,0,0,1,3,0,0,6,0,0,0.5,0,0,0.5,0.22222222,0,0.3,0.125,0,0,0
askyourspace.com,16,3.5,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.2,0,0,0,0.5,0,0.19999999,0.09090909,0,0,0
